Nom du fichier,Date du rapport,Nom de l’échantillon,Description,Identification,Type d'échantillon,Géométrie de mesure,Sensibilité de recherche,Zone de recherche des pics,Zone de calcul des surfaces,Tolérance sur les énergies,Quantité d’échantillon,Date de l’échantillon,Date de mesure,Temps actif,Temps réel,Temps mort,Date de l’étalonnage en énergie,Date de l’étalonnage en efficacité,Nom de la géométrie,Rapport sur Les paramètres des pics  08/06/2026 15
D:\DATA\2025\NOI-S\NOI_8.CNF,08/06/2026 15:39:00,NOI_8,ech,,,,2.50,50 - 16384,50 - 16384,1.000 keV,1.2000E+00 g,13/11/2025 11:07:00,13/11/2025 11:58:02,80592.5 secondes,80594.6 secondes,0.00 %,08/06/2026,06/02/2026,,39:00          Page  2
