Nom du fichier,Date du rapport,Nom de l’échantillon,Description,Identification,Type d'échantillon,Géométrie de mesure,Sensibilité de recherche,Zone de recherche des pics,Zone de calcul des surfaces,Tolérance sur les énergies,Quantité d’échantillon,Date de l’échantillon,Date de mesure,Temps actif,Temps réel,Temps mort,Date de l’étalonnage en énergie,Date de l’étalonnage en efficacité,Nom de la géométrie,Rapport sur Les paramètres des pics  08/06/2026 14
D:\DATA\2025\NOI-S\NOI_1.CNF,08/06/2026 14:34:41,NOI_1,ech,,,,2.50,50 - 16384,50 - 16384,2.000 keV,1.1500E+00 g,13/10/2025 11:07:00,13/10/2025 11:41:14,82137.3 secondes,82138.7 secondes,0.00 %,08/06/2026,06/02/2026,,34:41          Page  2
